id,Unnamed: 1,_id,location,createdAt,updatedAt,__v,crime_id,crime_occurred_indoors_or_outdoors,day_of_week,event_proximity,date,time,case_status,crime_type
,,67f3693656b1e991bd6b1631,67f3652456b1e991bd6b0fa7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,711,Indoors,Monday,Isolated Area,2020-10-26 00:00:00,22:10,Open,67f3650356b1e991bd6b0c20
,,67f3693656b1e991bd6b1632,67f3652456b1e991bd6b0fa8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,713,Outdoors,Monday,Near Market,2024-04-15 00:00:00,14:19,Open,67f3650356b1e991bd6b0c21
,,67f3693656b1e991bd6b1633,67f3652456b1e991bd6b0fa9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,714,Outdoors,Wednesday,Near Market,2025-01-29 00:00:00,2:25,Under Investigation,67f3650356b1e991bd6b0c22
,,67f3693656b1e991bd6b1634,67f3652456b1e991bd6b0faa,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,716,Outdoors,Wednesday,Residential Area,2021-12-15 00:00:00,4:48,Closed,67f3650356b1e991bd6b0c23
,,67f3693656b1e991bd6b1635,67f3652456b1e991bd6b0fab,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,717,Outdoors,Sunday,Near Market,2024-08-11 00:00:00,21:06,Open,67f3650356b1e991bd6b0c24
,,67f3693656b1e991bd6b1636,67f3652456b1e991bd6b0fac,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,718,Indoors,Wednesday,Isolated Area,2025-10-22 00:00:00,10:12,Under Investigation,67f3650356b1e991bd6b0c25
,,67f3693656b1e991bd6b1637,67f3652456b1e991bd6b0fad,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,719,Outdoors,Monday,Near Market,2020-10-19 00:00:00,15:24,Open,67f3650356b1e991bd6b0c26
,,67f3693656b1e991bd6b1638,67f3652456b1e991bd6b0fae,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,720,Indoors,Wednesday,Near Market,2022-08-17 00:00:00,10:07,Under Investigation,67f3650356b1e991bd6b0c27
,,67f3693656b1e991bd6b1639,67f3652456b1e991bd6b0faf,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,721,Outdoors,Sunday,Residential Area,2024-08-04 00:00:00,4:59,Open,67f3650356b1e991bd6b0c28
,,67f3693656b1e991bd6b163a,67f3652456b1e991bd6b0fb0,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,723,Outdoors,Friday,Residential Area,2025-03-07 00:00:00,19:52,Open,67f3650356b1e991bd6b0c29
,,67f3693656b1e991bd6b163b,67f3652456b1e991bd6b0fb1,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,724,Indoors,Tuesday,Isolated Area,2024-10-15 00:00:00,21:44,Open,67f3650356b1e991bd6b0c2a
,,67f3693656b1e991bd6b163c,67f3652456b1e991bd6b0fb2,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,725,Outdoors,Sunday,Residential Area,2023-12-10 00:00:00,19:45,Closed,67f3650356b1e991bd6b0c2b
,,67f3693656b1e991bd6b163d,67f3652456b1e991bd6b0fb3,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,726,Indoors,Wednesday,Isolated Area,2020-09-30 00:00:00,18:20,Closed,67f3650356b1e991bd6b0c2c
,,67f3693656b1e991bd6b163e,67f3652456b1e991bd6b0fb4,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,727,Indoors,Sunday,Near Market,2020-04-26 00:00:00,21:09,Under Investigation,67f3650356b1e991bd6b0c2d
,,67f3693656b1e991bd6b163f,67f3652456b1e991bd6b0fb5,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,732,Indoors,Thursday,Isolated Area,2025-08-14 00:00:00,4:03,Under Investigation,67f3650356b1e991bd6b0c2e
,,67f3693656b1e991bd6b1640,67f3652456b1e991bd6b0fb6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,738,Outdoors,Tuesday,Isolated Area,2021-03-23 00:00:00,20:26,Closed,67f3650356b1e991bd6b0c2f
,,67f3693656b1e991bd6b1641,67f3652456b1e991bd6b0fb7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,739,Indoors,Saturday,Near Market,2023-03-25 00:00:00,21:10,Under Investigation,67f3650356b1e991bd6b0c30
,,67f3693656b1e991bd6b1642,67f3652456b1e991bd6b0fb8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,741,Indoors,Sunday,Residential Area,2025-10-05 00:00:00,22:30,Open,67f3650356b1e991bd6b0c31
,,67f3693656b1e991bd6b1643,67f3652456b1e991bd6b0fb9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,742,Outdoors,Friday,Near School,2023-08-18 00:00:00,21:21,Under Investigation,67f3650356b1e991bd6b0c32
,,67f3693656b1e991bd6b1644,67f3652456b1e991bd6b0fba,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,743,Indoors,Thursday,Residential Area,2022-11-24 00:00:00,9:05,Under Investigation,67f3650356b1e991bd6b0c33
,,67f3693656b1e991bd6b1645,67f3652456b1e991bd6b0fbb,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,745,Indoors,Friday,Near School,2022-12-30 00:00:00,10:41,Closed,67f3650356b1e991bd6b0c34
,,67f3693656b1e991bd6b1646,67f3652456b1e991bd6b0fbc,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,747,Indoors,Friday,Near School,2020-09-04 00:00:00,18:52,Closed,67f3650356b1e991bd6b0c35
,,67f3693656b1e991bd6b1647,67f3652456b1e991bd6b0fbd,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,750,Outdoors,Saturday,Near Market,2020-12-26 00:00:00,1:46,Under Investigation,67f3650356b1e991bd6b0c36
,,67f3693656b1e991bd6b1648,67f3652456b1e991bd6b0fbe,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,751,Indoors,Sunday,Near School,2024-04-21 00:00:00,22:43,Open,67f3650356b1e991bd6b0c37
,,67f3693656b1e991bd6b1649,67f3652456b1e991bd6b0fbf,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,752,Outdoors,Tuesday,Residential Area,2023-09-26 00:00:00,5:36,Under Investigation,67f3650356b1e991bd6b0c38
,,67f3693656b1e991bd6b164a,67f3652456b1e991bd6b0fc0,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,753,Outdoors,Friday,Near School,2022-04-01 00:00:00,11:58,Under Investigation,67f3650356b1e991bd6b0c39
,,67f3693656b1e991bd6b164b,67f3652456b1e991bd6b0fc1,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,754,Outdoors,Tuesday,Isolated Area,2020-04-07 00:00:00,3:37,Closed,67f3650356b1e991bd6b0c3a
,,67f3693656b1e991bd6b164c,67f3652456b1e991bd6b0fc2,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,755,Outdoors,Wednesday,Near Market,2021-06-30 00:00:00,9:14,Open,67f3650356b1e991bd6b0c3b
,,67f3693656b1e991bd6b164d,67f3652456b1e991bd6b0fc3,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,756,Outdoors,Wednesday,Residential Area,2024-02-07 00:00:00,15:01,Open,67f3650356b1e991bd6b0c3c
,,67f3693656b1e991bd6b164e,67f3652456b1e991bd6b0fc4,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,758,Indoors,Tuesday,Near School,2023-04-25 00:00:00,7:44,Open,67f3650356b1e991bd6b0c3d
,,67f3693656b1e991bd6b164f,67f3652456b1e991bd6b0fc5,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,759,Outdoors,Monday,Near Market,2020-12-21 00:00:00,23:04,Under Investigation,67f3650356b1e991bd6b0c3e
,,67f3693656b1e991bd6b1650,67f3652456b1e991bd6b0fc6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,760,Indoors,Sunday,Near Market,2024-05-05 00:00:00,19:45,Open,67f3650356b1e991bd6b0c3f
,,67f3693656b1e991bd6b1651,67f3652456b1e991bd6b0fc7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,761,Indoors,Saturday,Near School,2023-03-18 00:00:00,16:43,Closed,67f3650356b1e991bd6b0c40
,,67f3693656b1e991bd6b1652,67f3652456b1e991bd6b0fc8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,764,Indoors,Tuesday,Isolated Area,2025-12-16 00:00:00,12:16,Under Investigation,67f3650356b1e991bd6b0c41
,,67f3693656b1e991bd6b1653,67f3652456b1e991bd6b0fc9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,765,Indoors,Sunday,Near Market,2024-11-10 00:00:00,0:55,Under Investigation,67f3650356b1e991bd6b0c42
,,67f3693656b1e991bd6b1654,67f3652456b1e991bd6b0fca,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,770,Outdoors,Saturday,Isolated Area,2021-07-17 00:00:00,21:54,Under Investigation,67f3650356b1e991bd6b0c43
,,67f3693656b1e991bd6b1655,67f3652456b1e991bd6b0fcb,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,771,Indoors,Tuesday,Near School,2022-07-19 00:00:00,8:23,Open,67f3650356b1e991bd6b0c44
,,67f3693656b1e991bd6b1656,67f3652456b1e991bd6b0fcc,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,772,Indoors,Sunday,Near Market,2023-07-30 00:00:00,12:57,Open,67f3650356b1e991bd6b0c45
,,67f3693656b1e991bd6b1657,67f3652456b1e991bd6b0fcd,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,773,Outdoors,Monday,Residential Area,2022-10-03 00:00:00,13:17,Under Investigation,67f3650356b1e991bd6b0c46
,,67f3693656b1e991bd6b1658,67f3652456b1e991bd6b0fce,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,774,Outdoors,Wednesday,Residential Area,2021-01-06 00:00:00,15:09,Closed,67f3650356b1e991bd6b0c47
,,67f3693656b1e991bd6b1659,67f3652456b1e991bd6b0fcf,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,777,Indoors,Wednesday,Near Market,2021-05-12 00:00:00,0:01,Under Investigation,67f3650356b1e991bd6b0c48
,,67f3693656b1e991bd6b165a,67f3652456b1e991bd6b0fd0,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,778,Indoors,Wednesday,Isolated Area,2024-12-04 00:00:00,4:31,Under Investigation,67f3650356b1e991bd6b0c49
,,67f3693656b1e991bd6b165b,67f3652456b1e991bd6b0fd1,2025-04-04 02:52:26.609000,2025-04-04 02:52:26.609000,0.0,779,Indoors,Thursday,Residential Area,2025-01-02 00:00:00,5:32,Under Investigation,67f3650356b1e991bd6b0c4a
,,67f3693656b1e991bd6b165c,67f3652456b1e991bd6b0fd2,2025-04-04 03:12:48.108000,2025-04-04 03:12:48.108000,0.0,780,Outdoors,Monday,Near Market,2025-08-25 00:00:00,13:28,Closed,67f3650356b1e991bd6b0c4b
,,67f3693656b1e991bd6b165d,67f3652456b1e991bd6b0fd3,2025-04-04 06:09:47.074000,2025-04-04 06:09:47.074000,0.0,785,Outdoors,Friday,Isolated Area,2024-09-27 00:00:00,20:47,Open,67f3650356b1e991bd6b0c4c
,,67f3693656b1e991bd6b165e,67f3652456b1e991bd6b0fd4,2025-04-04 06:18:58.043000,2025-04-04 06:18:58.043000,0.0,786,Outdoors,Tuesday,Near School,2022-07-26 00:00:00,19:05,Closed,67f3650356b1e991bd6b0c4d
,,67f3693656b1e991bd6b165f,67f3652456b1e991bd6b0fd5,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,788,Indoors,Sunday,Residential Area,2022-02-06 00:00:00,12:17,Open,67f3650356b1e991bd6b0c4e
,,67f3693656b1e991bd6b1660,67f3652456b1e991bd6b0fd6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,789,Outdoors,Friday,Near Market,2020-09-25 00:00:00,21:48,Under Investigation,67f3650356b1e991bd6b0c4f
,,67f3693656b1e991bd6b1661,67f3652456b1e991bd6b0fd7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,790,Outdoors,Tuesday,Residential Area,2023-06-20 00:00:00,14:02,Open,67f3650356b1e991bd6b0c50
,,67f3693656b1e991bd6b1662,67f3652456b1e991bd6b0fd8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,791,Indoors,Saturday,Isolated Area,2022-07-09 00:00:00,15:00,Closed,67f3650356b1e991bd6b0c51
,,67f3693656b1e991bd6b1663,67f3652456b1e991bd6b0fd9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,793,Indoors,Friday,Near Market,2020-11-20 00:00:00,12:11,Under Investigation,67f3650356b1e991bd6b0c52
,,67f3693656b1e991bd6b1664,67f3652456b1e991bd6b0fda,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,795,Outdoors,Saturday,Near Market,2023-01-21 00:00:00,14:02,Open,67f3650356b1e991bd6b0c53
,,67f3693656b1e991bd6b1665,67f3652456b1e991bd6b0fdb,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,796,Outdoors,Friday,Residential Area,2021-11-05 00:00:00,15:09,Open,67f3650356b1e991bd6b0c54
,,67f3693656b1e991bd6b1666,67f3652456b1e991bd6b0fdc,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,797,Indoors,Saturday,Near School,2023-09-23 00:00:00,19:39,Open,67f3650356b1e991bd6b0c55
,,67f3693656b1e991bd6b1667,67f3652456b1e991bd6b0fdd,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,798,Outdoors,Sunday,Near School,2025-05-04 00:00:00,10:02,Open,67f3650356b1e991bd6b0c56
,,67f3693656b1e991bd6b1668,67f3652456b1e991bd6b0fde,2025-04-04 02:52:26.610000,2025-03-06 23:10:54.813000,0.0,800,Outdoors,Saturday,Near Market,2020-04-18 00:00:00,11:38,Closed,67f3650356b1e991bd6b0c57
,,67f3693656b1e991bd6b1669,67f3652456b1e991bd6b0fdf,2025-04-04 03:12:48.109000,2025-03-06 23:10:54.813000,0.0,801,Indoors,Friday,Residential Area,2023-08-04 00:00:00,8:47,Closed,67f3650356b1e991bd6b0c58
,,67f3693656b1e991bd6b166a,67f3652456b1e991bd6b0fe0,2025-04-04 06:09:47.075000,2025-04-04 02:52:26.610000,0.0,802,Indoors,Wednesday,Isolated Area,2020-01-08 00:00:00,7:08,Closed,67f3650356b1e991bd6b0c59
,,67f3693656b1e991bd6b166b,67f3652456b1e991bd6b0fe1,2025-04-04 06:18:58.044000,2025-04-04 03:12:48.109000,0.0,803,Indoors,Saturday,Residential Area,2023-08-26 00:00:00,6:16,Open,67f3650356b1e991bd6b0c5a
,,67f3693656b1e991bd6b166c,67f3652456b1e991bd6b0fe2,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.075000,0.0,804,Indoors,Monday,Near Market,2025-05-26 00:00:00,2:03,Closed,67f3650356b1e991bd6b0c5b
,,67f3693656b1e991bd6b166d,67f3652456b1e991bd6b0fe3,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.044000,0.0,805,Indoors,Tuesday,Residential Area,2020-08-25 00:00:00,11:20,Under Investigation,67f3650356b1e991bd6b0c5c
,,67f3693656b1e991bd6b166e,67f3652456b1e991bd6b0fe4,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,806,Indoors,Thursday,Near School,2022-04-07 00:00:00,16:35,Under Investigation,67f3650356b1e991bd6b0c5d
,,67f3693656b1e991bd6b166f,67f3652456b1e991bd6b0fe5,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,807,Indoors,Saturday,Residential Area,2023-04-01 00:00:00,22:05,Under Investigation,67f3650356b1e991bd6b0c5e
,,67f3693656b1e991bd6b1670,67f3652456b1e991bd6b0fe6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,809,Indoors,Wednesday,Residential Area,2022-03-02 00:00:00,16:09,Under Investigation,67f3650356b1e991bd6b0c5f
,,67f3693656b1e991bd6b1671,67f3652456b1e991bd6b0fe7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,812,Outdoors,Monday,Residential Area,2021-07-05 00:00:00,18:02,Closed,67f3650356b1e991bd6b0c60
,,67f3693656b1e991bd6b1672,67f3652456b1e991bd6b0fe8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,813,Outdoors,Friday,Near Market,2022-06-17 00:00:00,6:59,Closed,67f3650356b1e991bd6b0c61
,,67f3693656b1e991bd6b1673,67f3652456b1e991bd6b0fe9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,815,Outdoors,Friday,Near Market,2022-10-07 00:00:00,0:58,Closed,67f3650356b1e991bd6b0c62
,,67f3693656b1e991bd6b1674,67f3652456b1e991bd6b0fea,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,816,Indoors,Thursday,Isolated Area,2025-10-23 00:00:00,6:27,Under Investigation,67f3650356b1e991bd6b0c63
,,67f3693656b1e991bd6b1675,67f3652456b1e991bd6b0feb,2025-04-04 02:52:26.611000,2025-03-06 23:10:54.813000,0.0,817,Outdoors,Saturday,Near Market,2021-11-27 00:00:00,21:21,Open,67f3650356b1e991bd6b0c64
,,67f3693656b1e991bd6b1676,67f3652456b1e991bd6b0fec,2025-04-04 03:12:48.110000,2025-03-06 23:10:54.813000,0.0,818,Indoors,Tuesday,Isolated Area,2021-10-05 00:00:00,12:12,Under Investigation,67f3650356b1e991bd6b0c65
,,67f3693656b1e991bd6b1677,67f3652456b1e991bd6b0fed,2025-04-04 06:09:47.076000,2025-03-06 23:10:54.813000,0.0,819,Indoors,Sunday,Residential Area,2022-01-30 00:00:00,3:01,Open,67f3650356b1e991bd6b0c66
,,67f3693656b1e991bd6b1678,67f3652456b1e991bd6b0fee,2025-04-04 06:18:58.045000,2025-03-06 23:10:54.813000,0.0,820,Outdoors,Tuesday,Near Market,2020-11-24 00:00:00,0:54,Open,67f3650356b1e991bd6b0c67
,,67f3693656b1e991bd6b1679,67f3652456b1e991bd6b0fef,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.611000,0.0,822,Outdoors,Monday,Near Market,2021-03-29 00:00:00,1:27,Open,67f3650356b1e991bd6b0c68
,,67f3693656b1e991bd6b167a,67f3652456b1e991bd6b0ff0,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.110000,0.0,823,Outdoors,Thursday,Isolated Area,2023-04-27 00:00:00,15:50,Open,67f3650356b1e991bd6b0c69
,,67f3693656b1e991bd6b167b,67f3652456b1e991bd6b0ff1,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.076000,0.0,824,Outdoors,Thursday,Residential Area,2024-12-19 00:00:00,20:29,Under Investigation,67f3650356b1e991bd6b0c6a
,,67f3693656b1e991bd6b167c,67f3652456b1e991bd6b0ff2,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.045000,0.0,826,Outdoors,Saturday,Residential Area,2023-08-12 00:00:00,10:03,Closed,67f3650356b1e991bd6b0c6b
,,67f3693656b1e991bd6b167d,67f3652456b1e991bd6b0ff3,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,830,Indoors,Friday,Near Market,2023-09-29 00:00:00,18:56,Under Investigation,67f3650356b1e991bd6b0c6c
,,67f3693656b1e991bd6b167e,67f3652456b1e991bd6b0ff4,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,831,Indoors,Friday,Isolated Area,2022-09-02 00:00:00,16:50,Under Investigation,67f3650356b1e991bd6b0c6d
,,67f3693656b1e991bd6b167f,67f3652456b1e991bd6b0ff5,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,832,Outdoors,Saturday,Near Market,2021-12-11 00:00:00,2:46,Open,67f3650356b1e991bd6b0c6e
,,67f3693656b1e991bd6b1680,67f3652456b1e991bd6b0ff6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,834,Outdoors,Saturday,Residential Area,2024-08-24 00:00:00,13:15,Under Investigation,67f3650356b1e991bd6b0c6f
,,67f3693656b1e991bd6b1681,67f3652456b1e991bd6b0ff7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,836,Outdoors,Thursday,Isolated Area,2020-02-20 00:00:00,8:46,Open,67f3650356b1e991bd6b0c70
,,67f3693656b1e991bd6b1682,67f3652456b1e991bd6b0ff8,2025-04-04 02:52:26.612000,2025-03-06 23:10:54.813000,0.0,837,Outdoors,Monday,Near School,2024-12-02 00:00:00,0:26,Under Investigation,67f3650356b1e991bd6b0c71
,,67f3693656b1e991bd6b1683,67f3652456b1e991bd6b0ff9,2025-04-04 03:12:48.111000,2025-03-06 23:10:54.813000,0.0,838,Indoors,Saturday,Near School,2025-10-04 00:00:00,4:21,Under Investigation,67f3650356b1e991bd6b0c72
,,67f3693656b1e991bd6b1684,67f3652456b1e991bd6b0ffa,2025-04-04 06:09:47.077000,2025-03-06 23:10:54.813000,0.0,840,Indoors,Wednesday,Isolated Area,2020-11-04 00:00:00,10:21,Under Investigation,67f3650356b1e991bd6b0c73
,,67f3693656b1e991bd6b1685,67f3652456b1e991bd6b0ffb,2025-04-04 06:18:58.046000,2025-03-06 23:10:54.813000,0.0,841,Outdoors,Friday,Isolated Area,2020-06-26 00:00:00,9:58,Under Investigation,67f3650356b1e991bd6b0c74
,,67f3693656b1e991bd6b1686,67f3652456b1e991bd6b0ffc,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,843,Indoors,Tuesday,Isolated Area,2023-04-11 00:00:00,13:44,Closed,67f3650356b1e991bd6b0c75
,,67f3693656b1e991bd6b1687,67f3652456b1e991bd6b0ffd,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,845,Outdoors,Thursday,Near Market,2021-07-22 00:00:00,11:51,Open,67f3650356b1e991bd6b0c76
,,67f3693656b1e991bd6b1688,67f3652456b1e991bd6b0ffe,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.612000,0.0,849,Indoors,Friday,Residential Area,2023-12-01 00:00:00,13:28,Open,67f3650356b1e991bd6b0c77
,,67f3693656b1e991bd6b1689,67f3652456b1e991bd6b0fff,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.111000,0.0,850,Outdoors,Saturday,Residential Area,2021-02-06 00:00:00,12:10,Under Investigation,67f3650356b1e991bd6b0c78
,,67f3693656b1e991bd6b168a,67f3652456b1e991bd6b1000,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.077000,0.0,852,Outdoors,Saturday,Near School,2024-07-13 00:00:00,12:22,Open,67f3650356b1e991bd6b0c79
,,67f3693656b1e991bd6b168b,67f3652456b1e991bd6b1001,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.046000,0.0,853,Outdoors,Sunday,Residential Area,2022-01-09 00:00:00,4:21,Open,67f3650356b1e991bd6b0c7a
,,67f3693656b1e991bd6b168c,67f3652456b1e991bd6b1002,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,854,Outdoors,Sunday,Near School,2023-01-22 00:00:00,11:05,Under Investigation,67f3650356b1e991bd6b0c7b
,,67f3693656b1e991bd6b168d,67f3652456b1e991bd6b1003,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,855,Indoors,Saturday,Near School,2022-10-01 00:00:00,10:57,Open,67f3650356b1e991bd6b0c7c
,,67f3693656b1e991bd6b168e,67f3652456b1e991bd6b1004,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,858,Outdoors,Sunday,Near Market,2022-12-25 00:00:00,19:21,Closed,67f3650356b1e991bd6b0c7d
,,67f3693656b1e991bd6b168f,67f3652456b1e991bd6b1005,2025-04-04 02:52:26.613000,2025-03-06 23:10:54.813000,0.0,861,Indoors,Saturday,Near School,2020-06-13 00:00:00,7:42,Under Investigation,67f3650356b1e991bd6b0c7e
,,67f3693656b1e991bd6b1690,67f3652456b1e991bd6b1006,2025-04-04 03:12:48.112000,2025-03-06 23:10:54.813000,0.0,862,Outdoors,Wednesday,Isolated Area,2023-03-22 00:00:00,8:17,Under Investigation,67f3650356b1e991bd6b0c7f
,,67f3693656b1e991bd6b1691,67f3652456b1e991bd6b1007,2025-04-04 06:09:47.078000,2025-03-06 23:10:54.813000,0.0,864,Outdoors,Wednesday,Near Market,2025-12-03 00:00:00,22:29,Under Investigation,67f3650356b1e991bd6b0c80
,,67f3693656b1e991bd6b1692,67f3652456b1e991bd6b1008,2025-04-04 06:18:58.047000,2025-03-06 23:10:54.813000,0.0,869,Outdoors,Saturday,Isolated Area,2023-03-18 00:00:00,21:48,Under Investigation,67f3650356b1e991bd6b0c81
,,67f3693656b1e991bd6b1693,67f3652456b1e991bd6b1009,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,870,Outdoors,Saturday,Isolated Area,2023-10-21 00:00:00,1:02,Open,67f3650356b1e991bd6b0c82
,,67f3693656b1e991bd6b1694,67f3652456b1e991bd6b100a,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,873,Outdoors,Monday,Isolated Area,2022-06-13 00:00:00,9:58,Under Investigation,67f3650356b1e991bd6b0c83
,,67f3693656b1e991bd6b1695,67f3652456b1e991bd6b100b,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,875,Indoors,Tuesday,Isolated Area,2022-11-01 00:00:00,8:53,Under Investigation,67f3650356b1e991bd6b0c84
,,67f3693656b1e991bd6b1696,67f3652456b1e991bd6b100c,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,876,Outdoors,Saturday,Near School,2023-03-04 00:00:00,17:57,Open,67f3650356b1e991bd6b0c85
,,67f3693656b1e991bd6b1697,67f3652456b1e991bd6b100d,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.613000,0.0,877,Outdoors,Sunday,Near Market,2020-03-15 00:00:00,16:33,Open,67f3650356b1e991bd6b0c86
,,67f3693656b1e991bd6b1698,67f3652456b1e991bd6b100e,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.112000,0.0,879,Indoors,Thursday,Near School,2025-07-03 00:00:00,15:51,Under Investigation,67f3650356b1e991bd6b0c87
,,67f3693656b1e991bd6b1699,67f3652456b1e991bd6b100f,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.078000,0.0,880,Outdoors,Tuesday,Near School,2025-05-20 00:00:00,13:42,Open,67f3650356b1e991bd6b0c88
,,67f3693656b1e991bd6b169a,67f3652456b1e991bd6b1010,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.047000,0.0,881,Indoors,Saturday,Isolated Area,2020-05-09 00:00:00,6:55,Closed,67f3650356b1e991bd6b0c89
,,67f3693656b1e991bd6b169b,67f3652456b1e991bd6b1011,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,882,Indoors,Friday,Near School,2022-12-23 00:00:00,22:44,Under Investigation,67f3650356b1e991bd6b0c8a
,,67f3693656b1e991bd6b169c,67f3652456b1e991bd6b1012,2025-04-04 02:52:26.614000,2025-03-06 23:10:54.813000,0.0,884,Indoors,Wednesday,Near Market,2020-07-01 00:00:00,18:55,Closed,67f3650356b1e991bd6b0c8b
